USB2G57977_1:101,
350,-0.64
351,0.72
352,-0.36
353,0.77
354,-0.49
355,2.7
356,0.05
357,0.47
358,2.82
359,3.88
360,4.59
361,3.28
362,3.46
363,4.56
364,-0.05
365,2.21
366,1.52
367,4.95
368,4.37
369,-0.26
370,2.25
371,4.21
372,3.48
373,2.15
374,2.19
375,5
376,4.03
377,1.38
378,4.79
379,10.11
380,5.46
381,7.43
382,0.56
383,5.62
384,2.21
385,2.61
386,1.84
387,4.85
388,2.69
389,6.57
390,4.78
391,6.22
392,4.81
393,3.99
394,2.09
395,5.56
396,4.47
397,5
398,1.54
399,3.65
400,4.23
401,5.76
402,4.52
403,5.85
404,5.07
405,4.68
406,4.29
407,5.39
408,3.1
409,5.38
410,2.85
411,6.78
412,5.56
413,5.22
414,5.82
415,4.45
416,7.76
417,6.37
418,7.8
419,6.59
420,4.72
421,8.54
422,6.35
423,10.13
424,4.07
425,4.41
426,5.55
427,4.22
428,4.29
429,6.36
430,3.38
431,5.64
432,8.13
433,7.72
434,5.04
435,6.44
436,3.22
437,3.71
438,2.73
439,8.71
440,4.63
441,7.65
442,4.35
443,9.32
444,5.71
445,4.28
446,6.27
447,7.9
448,7.55
449,4.85
450,6.24
451,6.77
452,5.56
453,2.93
454,10.38
455,7.89
456,7.81
457,4.25
458,6.11
459,1.51
460,7.26
461,8.66
462,7.84
463,6.73
464,8.41
465,4.56
466,7.83
467,7.24
468,8.55
469,4.33
470,4.68
471,6.34
472,4.43
473,6.27
474,8.4
475,6.18
476,6.69
477,7
478,8.64
479,5.17
480,9.62
481,3.3
482,3.93
483,6.87
484,7.57
485,9.4
486,10.32
487,8.53
488,5.56
489,5.84
490,7.48
491,7.66
492,8.65
493,7.78
494,7.99
495,10.96
496,12.32
497,12.39
498,12.14
499,6.71
500,7.33
501,7.63
502,7.28
503,8.36
504,8.09
505,11.47
506,10.62
507,9.51
508,8.24
509,10.55
510,8.61
511,6.97
512,10.84
513,10.04
514,10.02
515,10.54
516,10.06
517,8.59
518,6.93
519,13.23
520,10.57
521,11.64
522,16
523,16.4
524,13.29
525,16.45
526,17.4
527,19.25
528,23.8
529,25.14
530,24.83
531,26.06
532,31
533,34.88
534,39.09
535,43.09
536,55.65
537,61.04
538,72.91
539,75.96
540,88.38
541,102.72
542,133.4
543,156.63
544,176.98
545,209.73
546,254.97
547,293.57
548,341.08
549,415.26
550,486.15
551,583.53
552,691.64
553,817.86
554,967.52
555,1162.95
556,1392.19
557,1647.14
558,1857.65
559,2065.1
560,2261.07
561,2390.59
562,2542.12
563,2638.95
564,2679.48
565,2720.84
566,2723.11
567,2761.23
568,2779.33
569,2788.01
570,2757.65
571,2728.22
572,2650.28
573,2545.1
574,2426.19
575,2295.69
576,2179.82
577,2050.99
578,1892.78
579,1768.93
580,1652.95
581,1561.98
582,1482.51
583,1406.14
584,1304.86
585,1231.45
586,1179.16
587,1076.16
588,1019.26
589,941.19
590,886.55
591,812.51
592,753.36
593,713.91
594,655.95
595,615.66
596,573.31
597,545.45
598,506.21
599,467.26
600,440.19
601,414.58
602,383.34
603,359.67
604,344.16
605,322.66
606,291.76
607,274.65
608,255.42
609,233.31
610,227
611,210.5
612,195.5
613,178.31
614,163.41
615,149.21
616,150.71
617,139.66
618,135.88
619,119.81
620,112.15
621,107.34
622,100.95
623,93.86
624,87.81
625,82.51
626,80.68
627,76.65
628,69.17
629,69.61
630,59.75
631,54.65
632,58.56
633,51.13
634,45.41
635,45.55
636,44.62
637,38.58
638,38.12
639,39.4
640,36.24
641,34.81
642,33.24
643,30.15
644,31.04
645,27.27
646,29.67
647,21.5
648,27.69
649,22.38
650,21.73
651,21.13
652,21.03
653,23.21
654,23.91
655,19.36
656,16.63
657,18.76
658,17.56
659,17.5
660,16
661,18.07
662,14.53
663,13.88
664,12.28
665,15.31
666,12.61
667,12.06
668,13.74
669,12.77
670,10.51
671,12.77
672,11.54
673,12.57
674,12.56
675,10.43
676,9.92
677,8.53
678,8.65
679,8.36
680,12.73
681,11.07
682,7.33
683,7.06
684,8.92
685,7.52
686,8.74
687,5.19
688,7.72
689,7.65
690,9.73
691,7.42
692,8.48
693,5.97
694,6.54
695,6.65
696,4.81
697,7.48
698,6.56
699,6.64
700,6.25
701,6.27
702,-4.88
703,3.18
704,8.79
705,6.28
706,6.65
707,3.93
708,4.91
709,7.89
710,7.38
711,5.11
712,4.46
713,3.04
714,8.25
715,6.61
716,7.09
717,2.14
718,3.44
719,4.54
720,3.61
721,2.23
722,3.42
723,5.05
724,3.11
725,3.16
726,0.43
727,3.57
728,5.26
729,5.05
730,2.37
731,4.65
732,3.84
733,3.12
734,6.84
735,5.27
736,4.99
737,2.43
738,2.71
739,3.47
740,4.63
741,3.85
742,4.06
743,4.45
744,3.86
745,4.13
746,2.55
747,4.57
748,3.57
749,2.54
750,2.39
751,4.75
752,9.04
753,2.73
754,0.54
755,4.22
756,2.24
757,5.58
758,3.59
759,2.81
760,4.72
761,2.75
762,6.93
763,2.74
764,-0.23
765,5.46
766,3.34
767,1.65
768,2.32
769,2.57
770,3.62
771,-0.46
772,2.71
773,0.5
774,6.64
775,6.06
776,1.67
777,2.15
778,1.96
779,2.52
780,4.29
781,4.42
782,2.68
783,-1.45
784,3.2
785,5.58
786,2.04
787,3.95
788,1.28
789,1.36
790,3.99
791,7.22
792,0.22
793,2.87
794,4.53
795,2.78
796,0.57
797,3.25
798,5.73
799,2.68
800,5.42
801,4.23
802,2.33
803,0.45
804,5.51
805,1.45
806,3.77
807,3.82
808,4.6
809,3.24
810,0.33
811,4.63
812,3.55
813,1.68
814,1.57
815,2.07
816,4
817,-0.25
818,4.3
819,1.76
820,3.45
821,0.02
822,1.87
823,-1.22
824,3.26
825,2.49
826,4.62
827,3.54
828,2.99
829,2.31
830,-0.82
831,3.08
832,2.8
833,2.58
834,3.34
835,2.93
836,2.62
837,1.71
838,3.32
839,0.52
840,2.07
841,5.34
842,1.83
843,2.2
844,3.91
845,2.54
846,1.82
847,1.64
848,1.44
849,-0.6
850,3.37
851,0.77
852,0.39
853,3.24
854,4.91
855,3.42
856,4.36
857,2.09
858,6.92
859,2.13
860,0.29
861,1.36
862,3.65
863,6.02
864,2.49
865,-0.45
866,-1.48
867,2.76
868,0.22
869,4.87
870,1.55
871,2.55
872,0.45
873,-1.84
874,1.59
875,2.67
876,1
877,2.24
878,-1.76
879,5.48
880,1.39
881,2.7
882,3.56
883,1.57
884,2.62
885,3.4
886,0.98
887,-1.42
888,0.45
889,1.62
890,2.06
891,-7.68
892,1.28
893,0.15
894,1.6
895,2.1
896,2.65
897,3.5
898,2.55
899,2.06
900,0.36
901,2.48
902,3.51
903,5.69
904,3.11
905,1.14
906,2.57
907,2.36
908,2.29
909,1.48
910,1.94
911,3.63
912,2.64
913,0.92
914,6.83
915,1.32
916,2.58
917,-0.95
918,0.21
919,1.81
920,2.84
921,5.16
922,2.47
