USB2G57977_1:101,
810,3.02
811,1.93
812,3.87
813,3.46
814,4.09
815,1.75
816,1.51
817,1.75
818,3.18
819,2.04
820,0.79
821,4.1
822,2.07
823,5.35
824,2.09
825,1.96
826,3.96
827,1.93
828,3.49
829,-2.29
830,5.41
831,-0.47
832,3.51
833,4.84
834,0.27
835,6.15
836,-0.68
837,3.97
838,6.19
839,3.97
840,4.28
841,4.18
842,1.52
843,5.39
844,2.39
845,1.88
846,6.21
847,2.2
848,4.87
849,7.85
850,-0.07
851,4.69
852,3.67
853,3.44
854,3.42
855,6.94
856,1.88
857,2.46
858,3.43
859,4.92
860,4.08
861,5
862,2.33
863,0.83
864,1.31
865,6.07
866,0.13
867,0.58
868,3.44
869,-0.07
870,3.88
871,1.22
872,5.01
873,10.08
874,1.6
875,5.23
876,2.41
877,2.2
878,2.87
879,4.57
880,3.71
881,4.5
882,-1.89
883,2.87
884,4.08
885,3.19
886,4.19
887,2.8
888,-0.1
889,7.13
890,2.98
891,4.85
892,3.68
893,3.62
894,5.2
895,0.82
896,-1.98
897,1.02
898,3.62
899,1.83
900,2.22
901,1.63
902,-0.22
903,1.52
904,-0.17
905,2.86
906,2.03
907,3.8
908,-0.36
909,0.93
910,1.6
911,1.35
912,4.92
913,3.76
914,1.92
915,2.7
916,1.93
917,4.07
918,2.15
919,2.03
920,4.42
921,4.03
922,5.69
923,4.48
924,2.53
925,-1.01
926,3.07
927,2.88
928,1.89
929,0.53
930,2.88
931,1.88
932,1.7
933,3.06
934,-3.17
935,3.34
936,3.08
937,1.11
938,0.47
939,-0.41
940,7.25
941,0.63
942,4.1
943,1.13
944,3.04
945,5.93
946,-0.3
947,2.41
948,0.85
949,0.52
950,2.39
951,-0.75
952,1.22
953,3.87
954,3.18
955,4.07
956,0.6
957,3.54
958,0.19
959,3.36
960,3.83
961,3.3
962,0.14
963,2.64
964,4.13
965,0.74
966,0.48
967,4.77
968,1.92
969,0.64
970,0.33
971,2.93
972,0.83
973,-0.57
974,2.61
975,0.89
976,2.81
977,6.7
978,0.3
979,5.01
980,2.46
981,0.43
982,1.92
983,0.03
984,2.95
985,3.13
986,-3.21
987,3.64
988,4.65
989,3.42
990,-0.13
991,2.23
992,0.74
993,0.43
994,-1.3
995,3.1
996,0.64
997,1.96
998,-0.6
999,0.82
1000,2.3
