USB2G57977_1:101,
584,3.45
585,2.45
586,2.66
587,1.79
588,2.38
589,2.92
590,4.47
591,4.06
592,5.21
593,0.9
594,3.83
595,2.63
596,1.05
597,2.63
598,7.32
599,3.13
600,0.72
601,3.8
602,1.8
603,2.31
604,0.44
605,0.49
606,4.34
607,-0.88
608,4.68
609,1.62
610,-1.42
611,0.9
612,0.23
613,0.99
614,3.17
615,4.31
616,3.52
617,0.69
618,4.11
619,3.58
620,2.69
621,0.84
622,2.06
623,1.09
624,1.65
625,0.63
626,-3.23
627,-5.19
628,-0.86
629,0.04
630,2.36
631,-1.54
632,1.61
633,1.32
634,1.42
635,2.79
636,0.59
637,-1.53
638,1.65
639,-1.39
640,2.26
641,-0.77
642,3.07
643,-0.23
644,-2.9
645,2.75
646,0.77
647,0.4
648,-1.66
649,-0.24
650,0.55
651,1.81
652,3.41
653,1.17
654,5.13
655,-2.28
656,0.29
657,-1.21
658,3.85
659,0.58
660,2.06
661,-1.17
662,-1.64
663,0.87
664,1.68
665,0.9
666,-0.96
667,0.29
668,0.44
669,-1.32
670,0.36
671,0.83
672,0.94
673,-1.19
674,0.65
675,4.45
676,1.11
677,2.11
678,-0.48
679,-2.69
680,1.49
681,-0.11
682,0.03
683,0.79
684,0.38
685,-0.73
686,-2.17
687,0.72
688,0.9
689,1.61
690,0.76
691,0.8
692,-0.6
693,-0.55
694,1.81
695,-1.29
696,0.86
697,-0.85
698,0.44
699,-2.07
700,-0.01
701,2.73
702,-0.78
703,0.44
704,0.27
705,-0.52
706,1.28
707,-2.31
708,-0.12
709,1.96
710,3.19
711,1.9
712,0.91
713,0.34
714,-1.41
715,0.84
716,3.72
717,0.46
718,1.7
719,-0.03
720,0.95
721,1.18
722,-1.07
723,2.95
724,-0.52
725,-1.04
726,-0.35
727,-2.26
728,-1.18
729,-1.58
730,-4.78
731,-1.79
732,-0.59
733,0.96
734,-0.19
735,-3.18
736,1.89
737,-0.13
738,1.16
739,0.89
740,1.35
741,0.84
742,-1.41
743,-1.2
744,-1.46
745,0.87
746,0.27
747,-0.43
748,-1.19
749,2.81
750,-2.33
751,0.75
752,1.87
753,0.42
754,-0.97
755,0.96
756,0.32
757,-0.6
758,-1.19
759,1.7
760,2.48
761,1.72
762,-0.69
763,0.69
764,0.34
765,0.76
766,2.9
767,-2.95
768,-1.01
769,-2.27
770,-3.13
771,-3.55
772,0.34
773,0.78
774,-0.17
775,-0.32
776,-5.11
777,-5.92
778,0.28
779,-1.46
780,1.76
781,-0.38
782,-0.49
783,-0.21
784,-1.19
785,0
786,0.27
787,-0.76
788,0.79
789,-0.53
790,-3.45
791,-0.49
792,-0.23
793,0.78
794,0.81
795,-3.27
796,0.68
797,1.73
798,-1.76
799,-0.14
800,1.44
801,-2.01
802,-3.59
803,-4.74
804,2.89
805,-4.71
806,0.64
807,-1
808,-1.77
809,0.29
810,-3.62
811,-2.18
812,-0.2
813,0.82
814,0.24
815,0.95
816,1.93
817,2.7
818,-0.57
819,0.61
820,0.76
821,0.17
822,-1.02
823,2.84
824,0.23
825,1.9
826,-0.93
827,-1.16
828,-2.59
829,-1.15
830,-0.89
831,-0.42
832,-0.84
833,-1.21
834,-1.3
835,1.04
836,-0.69
837,-0.45
838,-1.87
839,-1.22
840,-1.48
841,-2.05
842,-1.59
843,-3.27
844,1.07
845,-3.22
846,-1.25
847,-0.13
848,-0.52
849,-0.83
850,-3.33
851,-0.93
852,-0.9
853,-1.12
854,0.09
855,-1.17
856,-1.1
857,-0.64
858,-0.64
859,0.56
860,2.85
861,-3.14
862,0.35
863,-0.5
864,-2.08
865,-4.14
866,-2.46
867,-3.09
868,2.07
869,-2.09
870,-1.22
871,-1.47
872,-1.46
873,-1.57
874,-2.9
875,0.24
876,-2.24
877,-4.31
878,-4.96
879,-2.36
880,-1.01
881,-2.38
882,-3.03
883,-0.14
884,-0.94
885,2.51
886,-1.68
887,0.84
888,-4.13
889,-2.37
890,-3.69
891,-2
892,-1.98
893,-2.9
894,-0.48
895,-3.95
896,-0.89
897,0.6
898,-4.12
899,-1.36
900,-0.67
901,2.21
902,-3.15
903,-2.35
904,-1.92
905,-2.17
906,-0.58
907,-1.19
908,-2.65
909,-1.79
910,-0.35
911,-0.67
912,-0.06
913,0.06
914,-1.12
915,-0.72
916,-3.11
917,0.07
918,-4.58
919,-3.1
920,-3.84
921,0.65
922,1.78
923,1.3
924,-1.02
925,-2.19
926,-1.04
927,-1.62
928,-2.2
929,-1.71
930,-3.83
931,-2.18
932,-2.22
933,-0.83
934,-2.12
935,-2.31
936,-3.8
937,-2.14
938,-0.91
939,-1.34
940,-5.17
941,-10.71
942,2.51
943,-2.64
944,-2.25
945,-1.17
946,-0.91
947,-1.62
948,-2.22
949,-2.25
950,-0.64
951,-3.06
952,-3.09
953,-5.24
954,-0.04
955,0.13
956,-3.13
957,-2.26
958,-2.08
959,-14.57
960,0.45
961,0.23
962,-0.26
963,-1.17
964,-1.45
965,-4.82
966,-1.37
967,-0.74
968,-4.05
969,-0.43
970,-0.46
971,-1.11
972,-11.56
973,-4.5
974,-1.57
975,-2.2
976,-2.36
977,-5.21
978,0.17
979,2.62
980,-1.82
981,-3.06
982,-0.25
983,-2.1
984,-8.08
985,-0.01
986,-3.2
987,-2.84
988,-0.02
989,-2.45
990,-1.55
991,1.08
992,-2.31
993,-1.52
994,-0.87
995,-2.4
996,-2.57
997,1.87
998,-3.75
999,-1.92
1000,-1.41
