Model: ,Oscilloscope DSO-X 3102A
Serial Number:,MY52490212
Address: ,USBInstrument2
Date: ,2026-02-11 13:46:04

Analog Sample Count:,989,

Setup Text Information:,
ANALOG,,,,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,Ch 2,,,,,,,,,,,,
Scale,3.1 V/,,Scale,24 mV/,,Sweep Mode,Auto,,Mode,MAIN,,Mode,NORM,,
Pos,-4.06875 V,,Pos,73.2 mV,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Coup,DC,,Noise Rej,Off,,Main Scale,15.2 ms/,,Vectors,On,,
BW,Off,,BW,Off,,HF Rej,Off,,Main Delay,55 ms,,Persistence,Off,,
Inv,Off,,Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Imp,50 Ohm,,Mode,EDGE,,,,,,,,
Probe,1 : 1,,Probe,1 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Skew,0 s,,Slope,POS,,,,,,,,
,,,,,,Level,4.1075 V,,,,,,,,

Analog Channels,,,,,
Sample Number,Time (s),1 (VOLT),2 (VOLT),,
24,-0.0173671816,-0.080810546875,0.0182050313451327,,
25,-0.0172135808,0.043812558054924,0.0172402072930709,,
26,-0.01705998,-0.080810546875,0.016275383241009,,
27,-0.0169063792,0.043812558054924,0.0172402072930709,,
28,-0.0167527784,0.043812558054924,0.0191698553971946,,
29,-0.0165991776,-0.080810546875,0.016275383241009,,
30,-0.0164455768,-0.080810546875,0.016275383241009,,
31,-0.016291976,-0.080810546875,0.0172402072930709,,
32,-0.0161383752,0.043812558054924,0.016275383241009,,
33,-0.0159847744,-0.205433651804924,0.0172402072930709,,
34,-0.0158311736,-0.080810546875,0.0172402072930709,,
35,-0.0156775728,0.043812558054924,0.016275383241009,,
36,-0.015523972,0.043812558054924,0.0153105591889471,,
37,-0.0153703712,0.043812558054924,0.0182050313451327,,
38,-0.0152167704,-0.080810546875,0.016275383241009,,
39,-0.0150631696,0.043812558054924,0.0172402072930709,,
40,-0.0149095688,0.043812558054924,0.0143457351368852,,
41,-0.014755968,0.043812558054924,0.0172402072930709,,
42,-0.0146023672,0.043812558054924,0.0172402072930709,,
43,-0.0144487664,0.043812558054924,0.016275383241009,,
44,-0.0142951656,-0.080810546875,0.016275383241009,,
45,-0.0141415648,0.043812558054924,0.0172402072930709,,
46,-0.013987964,-0.080810546875,0.016275383241009,,
47,-0.0138343632,0.043812558054924,0.0172402072930709,,
48,-0.0136807624,0.043812558054924,0.0153105591889471,,
49,-0.0135271616,0.043812558054924,0.016275383241009,,
50,-0.0133735608,-0.080810546875,0.0172402072930709,,
51,-0.01321996,-0.080810546875,0.0153105591889471,,
52,-0.0130663592,0.043812558054924,0.016275383241009,,
53,-0.0129127584,0.043812558054924,0.016275383241009,,
54,-0.0127591576,0.043812558054924,0.016275383241009,,
55,-0.0126055568,-0.080810546875,0.0172402072930709,,
56,-0.012451956,-0.080810546875,0.0182050313451327,,
57,-0.0122983552,-0.080810546875,0.0182050313451327,,
58,-0.0121447544,0.043812558054924,0.0172402072930709,,
59,-0.0119911536,0.043812558054924,0.016275383241009,,
60,-0.0118375528,0.043812558054924,0.0172402072930709,,
61,-0.011683952,-0.080810546875,0.0182050313451327,,
62,-0.0115303512,0.043812558054924,0.0172402072930709,,
63,-0.0113767504,0.043812558054924,0.0172402072930709,,
64,-0.0112231496,0.168435662984848,0.0182050313451327,,
65,-0.0110695488,-0.080810546875,0.0182050313451327,,
66,-0.010915948,-0.080810546875,0.0182050313451327,,
67,-0.0107623472,-0.080810546875,0.0172402072930709,,
68,-0.0106087464,-0.080810546875,0.0172402072930709,,
69,-0.0104551456,-0.080810546875,0.0172402072930709,,
70,-0.0103015448,-0.080810546875,0.0182050313451327,,
71,-0.010147944,-0.080810546875,0.0182050313451327,,
72,-0.0099943432,0.043812558054924,0.0172402072930709,,
73,-0.0098407424,0.043812558054924,0.016275383241009,,
74,-0.0096871416,-0.080810546875,0.0182050313451327,,
75,-0.0095335408,0.043812558054924,0.0172402072930709,,
76,-0.00937994,0.043812558054924,0.0172402072930709,,
77,-0.0092263392,0.043812558054924,0.0172402072930709,,
78,-0.0090727384,0.043812558054924,0.0172402072930709,,
79,-0.0089191376,-0.080810546875,0.0191698553971946,,
80,-0.0087655368,0.043812558054924,0.0182050313451327,,
81,-0.008611936,-0.205433651804924,0.016275383241009,,
82,-0.0084583352,-0.080810546875,0.0182050313451327,,
83,-0.0083047344,-0.080810546875,0.0172402072930709,,
84,-0.0081511336,-0.080810546875,0.0172402072930709,,
85,-0.0079975328,-0.080810546875,0.016275383241009,,
86,-0.007843932,-0.080810546875,0.0182050313451327,,
87,-0.0076903312,-0.080810546875,0.0172402072930709,,
88,-0.0075367304,0.043812558054924,0.0172402072930709,,
89,-0.0073831296,-0.080810546875,0.0182050313451327,,
90,-0.0072295288,-0.080810546875,0.0182050313451327,,
91,-0.007075928,0.043812558054924,0.016275383241009,,
92,-0.0069223272,0.043812558054924,0.0191698553971946,,
93,-0.0067687264,-0.080810546875,0.0182050313451327,,
94,-0.0066151256,-0.080810546875,0.0182050313451327,,
95,-0.0064615248,0.043812558054924,0.0172402072930709,,
96,-0.006307924,-0.080810546875,0.016275383241009,,
97,-0.0061543232,0.043812558054924,0.0182050313451327,,
98,-0.0060007224,-0.080810546875,0.0172402072930709,,
99,-0.0058471216,0.043812558054924,0.016275383241009,,
100,-0.0056935208,0.043812558054924,0.0182050313451327,,
101,-0.00553992,-0.080810546875,0.016275383241009,,
102,-0.0053863192,-0.080810546875,0.0182050313451327,,
103,-0.0052327184,0.043812558054924,0.0172402072930709,,
104,-0.0050791176,-0.080810546875,0.0172402072930709,,
105,-0.0049255168,0.043812558054924,0.0172402072930709,,
106,-0.004771916,0.043812558054924,0.0172402072930709,,
107,-0.0046183152,0.043812558054924,0.0172402072930709,,
108,-0.0044647144,0.043812558054924,0.0182050313451327,,
109,-0.0043111136,-0.080810546875,0.0172402072930709,,
110,-0.0041575128,-0.080810546875,0.016275383241009,,
111,-0.004003912,0.043812558054924,0.0182050313451327,,
112,-0.0038503112,0.043812558054924,0.0172402072930709,,
113,-0.0036967104,0.043812558054924,0.0182050313451327,,
114,-0.0035431096,-0.080810546875,0.0182050313451327,,
115,-0.0033895088,0.043812558054924,0.016275383241009,,
116,-0.003235908,-0.080810546875,0.0172402072930709,,
117,-0.0030823072,-0.080810546875,0.0182050313451327,,
118,-0.0029287064,-0.080810546875,0.0182050313451327,,
119,-0.0027751056,-0.080810546875,0.0182050313451327,,
120,-0.0026215048,-0.080810546875,0.0172402072930709,,
121,-0.002467904,-0.080810546875,0.0172402072930709,,
122,-0.0023143032,-0.205433651804924,0.016275383241009,,
123,-0.0021607024,-0.080810546875,0.0182050313451327,,
124,-0.0020071016,-0.080810546875,0.0182050313451327,,
125,-0.0018535008,0.043812558054924,0.0182050313451327,,
126,-0.0016999,0.043812558054924,0.0172402072930709,,
127,-0.0015462992,-0.080810546875,0.0172402072930709,,
128,-0.0013926984,-0.080810546875,0.016275383241009,,
129,-0.0012390976,-0.080810546875,0.0182050313451327,,
130,-0.0010854968,-0.080810546875,0.016275383241009,,
131,-0.000931895999999998,0.043812558054924,0.016275383241009,,
132,-0.000778295199999997,0.043812558054924,0.0172402072930709,,
133,-0.0006246944,-0.080810546875,0.0182050313451327,,
134,-0.0004710936,-0.080810546875,0.016275383241009,,
135,-0.000317492799999999,-0.080810546875,0.0172402072930709,,
136,-0.000163891999999999,0.043812558054924,0.0172402072930709,,
137,-1.02911999999983E-05,0.043812558054924,0.016275383241009,,
138,0.000143309600000002,5.02873675525188,0.0182050313451327,,
139,0.000296910399999999,5.02873675525188,0.0182050313451327,,
140,0.0004505112,4.90411365032196,0.0191698553971946,,
141,0.000604112,4.90411365032196,0.0201346794492565,,
142,0.000757712800000001,5.15335986018181,0.0201346794492565,,
143,0.000911313600000001,5.02873675525188,0.0210995035013184,,
144,0.0010649144,4.90411365032196,0.0201346794492565,,
145,0.0012185152,4.90411365032196,0.0230291516054422,,
146,0.001372116,5.02873675525188,0.0201346794492565,,
147,0.0015257168,5.15335986018181,0.0210995035013184,,
148,0.0016793176,4.90411365032196,0.0220643275533803,,
149,0.0018329184,4.90411365032196,0.0230291516054422,,
150,0.0019865192,5.15335986018181,0.0239939756575041,,
151,0.00214012,4.90411365032196,0.0230291516054422,,
152,0.0022937208,4.77949054539204,0.0239939756575041,,
153,0.0024473216,4.77949054539204,0.0249587997095659,,
154,0.0026009224,5.02873675525188,0.0259236237616278,,
155,0.0027545232,5.02873675525188,0.0268884478136897,,
156,0.002908124,4.90411365032196,0.0259236237616278,,
157,0.0030617248,5.02873675525188,0.0259236237616278,,
158,0.0032153256,5.02873675525188,0.0268884478136897,,
159,0.0033689264,4.90411365032196,0.0268884478136897,,
160,0.0035225272,4.90411365032196,0.0268884478136897,,
161,0.003676128,4.90411365032196,0.0278532718657516,,
162,0.0038297288,5.02873675525188,0.0288180959178135,,
163,0.0039833296,5.02873675525188,0.0288180959178135,,
164,0.0041369304,4.90411365032196,0.0297829199698754,,
165,0.0042905312,5.02873675525188,0.0297829199698754,,
166,0.004444132,5.02873675525188,0.0297829199698754,,
167,0.0045977328,5.15335986018181,0.0307477440219373,,
168,0.0047513336,5.02873675525188,0.0307477440219373,,
169,0.0049049344,4.90411365032196,0.0307477440219373,,
170,0.0050585352,4.90411365032196,0.0317125680739991,,
171,0.005212136,4.90411365032196,0.0317125680739991,,
172,0.0053657368,5.02873675525188,0.032677392126061,,
173,0.0055193376,5.02873675525188,0.0317125680739991,,
174,0.0056729384,4.90411365032196,0.0317125680739991,,
175,0.0058265392,5.02873675525188,0.0336422161781229,,
176,0.00598014,4.90411365032196,0.0336422161781229,,
177,0.0061337408,5.02873675525188,0.032677392126061,,
178,0.0062873416,4.90411365032196,0.0336422161781229,,
179,0.0064409424,5.02873675525188,0.032677392126061,,
180,0.0065945432,4.90411365032196,0.0336422161781229,,
181,0.006748144,5.02873675525188,0.0346070402301848,,
182,0.0069017448,5.02873675525188,0.0346070402301848,,
183,0.0070553456,5.02873675525188,0.0346070402301848,,
184,0.0072089464,5.02873675525188,0.0355718642822467,,
185,0.0073625472,4.90411365032196,0.0355718642822467,,
186,0.007516148,5.02873675525188,0.0346070402301848,,
187,0.0076697488,4.90411365032196,0.0365366883343086,,
188,0.0078233496,5.02873675525188,0.0365366883343086,,
189,0.0079769504,4.90411365032196,0.0365366883343086,,
190,0.0081305512,5.02873675525188,0.0346070402301848,,
191,0.008284152,4.90411365032196,0.0365366883343086,,
192,0.0084377528,5.02873675525188,0.0355718642822467,,
193,0.0085913536,5.02873675525188,0.0355718642822467,,
194,0.0087449544,4.77949054539204,0.0365366883343086,,
195,0.0088985552,4.90411365032196,0.0375015123863705,,
196,0.009052156,4.90411365032196,0.0375015123863705,,
197,0.0092057568,4.90411365032196,0.0365366883343086,,
198,0.0093593576,5.02873675525188,0.0384663364384323,,
199,0.0095129584,4.77949054539204,0.0375015123863705,,
200,0.0096665592,4.90411365032196,0.0384663364384323,,
201,0.00982016,4.77949054539204,0.0394311604904942,,
202,0.0099737608,4.90411365032196,0.0384663364384323,,
203,0.0101273616,5.02873675525188,0.0384663364384323,,
204,0.0102809624,4.90411365032196,0.0394311604904942,,
205,0.0104345632,5.02873675525188,0.0394311604904942,,
206,0.010588164,4.90411365032196,0.0403959845425561,,
207,0.0107417648,5.15335986018181,0.0384663364384323,,
208,0.0108953656,4.90411365032196,0.0403959845425561,,
209,0.0110489664,5.02873675525188,0.0403959845425561,,
210,0.0112025672,5.02873675525188,0.0394311604904942,,
211,0.011356168,5.02873675525188,0.041360808594618,,
212,0.0115097688,5.02873675525188,0.0403959845425561,,
213,0.0116633696,5.02873675525188,0.0403959845425561,,
214,0.0118169704,5.02873675525188,0.0403959845425561,,
215,0.0119705712,5.02873675525188,0.0403959845425561,,
216,0.012124172,4.77949054539204,0.041360808594618,,
217,0.0122777728,5.02873675525188,0.041360808594618,,
218,0.0124313736,5.02873675525188,0.041360808594618,,
219,0.0125849744,5.02873675525188,0.041360808594618,,
220,0.0127385752,4.90411365032196,0.041360808594618,,
221,0.012892176,4.90411365032196,0.041360808594618,,
222,0.0130457768,4.90411365032196,0.0423256326466799,,
223,0.0131993776,4.77949054539204,0.0423256326466799,,
224,0.0133529784,4.90411365032196,0.0423256326466799,,
225,0.0135065792,4.90411365032196,0.0432904566987418,,
226,0.01366018,4.90411365032196,0.041360808594618,,
227,0.0138137808,5.02873675525188,0.0432904566987418,,
228,0.0139673816,5.02873675525188,0.0423256326466799,,
229,0.0141209824,5.02873675525188,0.0423256326466799,,
230,0.0142745832,5.02873675525188,0.0423256326466799,,
231,0.014428184,5.02873675525188,0.0442552807508036,,
232,0.0145817848,4.90411365032196,0.0432904566987418,,
233,0.0147353856,5.02873675525188,0.0432904566987418,,
234,0.0148889864,5.02873675525188,0.0432904566987418,,
235,0.0150425872,4.90411365032196,0.0442552807508036,,
236,0.015196188,5.02873675525188,0.0432904566987418,,
237,0.0153497888,4.90411365032196,0.0442552807508036,,
238,0.0155033896,5.02873675525188,0.0442552807508036,,
239,0.0156569904,5.02873675525188,0.0452201048028655,,
240,0.0158105912,5.02873675525188,0.0442552807508036,,
241,0.015964192,5.02873675525188,0.0461849288549274,,
242,0.0161177928,5.02873675525188,0.0452201048028655,,
243,0.0162713936,5.02873675525188,0.0442552807508036,,
244,0.0164249944,5.15335986018181,0.0452201048028655,,
245,0.0165785952,4.90411365032196,0.0452201048028655,,
246,0.016732196,5.02873675525188,0.0452201048028655,,
247,0.0168857968,4.90411365032196,0.0461849288549274,,
248,0.0170393976,4.90411365032196,0.0461849288549274,,
249,0.0171929984,4.90411365032196,0.0461849288549274,,
250,0.0173465992,4.90411365032196,0.0452201048028655,,
251,0.0175002,5.02873675525188,0.0461849288549274,,
252,0.0176538008,5.02873675525188,0.0442552807508036,,
253,0.0178074016,4.90411365032196,0.0452201048028655,,
254,0.0179610024,5.02873675525188,0.0461849288549274,,
255,0.0181146032,4.90411365032196,0.0461849288549274,,
256,0.018268204,5.02873675525188,0.0461849288549274,,
257,0.0184218048,4.90411365032196,0.0471497529069893,,
258,0.0185754056,4.90411365032196,0.0471497529069893,,
259,0.0187290064,4.90411365032196,0.0471497529069893,,
260,0.0188826072,5.02873675525188,0.0481145769590512,,
261,0.019036208,5.02873675525188,0.0461849288549274,,
262,0.0191898088,5.02873675525188,0.0471497529069893,,
263,0.0193434096,5.02873675525188,0.0471497529069893,,
264,0.0194970104,4.90411365032196,0.0471497529069893,,
265,0.0196506112,4.90411365032196,0.0481145769590512,,
266,0.019804212,5.02873675525188,0.0481145769590512,,
267,0.0199578128,4.90411365032196,0.0490794010111131,,
268,0.0201114136,5.02873675525188,0.0461849288549274,,
269,0.0202650144,5.02873675525188,0.0490794010111131,,
270,0.0204186152,4.77949054539204,0.0481145769590512,,
271,0.020572216,4.90411365032196,0.0490794010111131,,
272,0.0207258168,4.90411365032196,0.050044225063175,,
273,0.0208794176,4.90411365032196,0.0490794010111131,,
274,0.0210330184,4.90411365032196,0.0490794010111131,,
275,0.0211866192,4.90411365032196,0.0490794010111131,,
276,0.02134022,5.02873675525188,0.0490794010111131,,
277,0.0214938208,5.15335986018181,0.0481145769590512,,
278,0.0216474216,5.02873675525188,0.0490794010111131,,
279,0.0218010224,4.90411365032196,0.0481145769590512,,
280,0.0219546232,5.02873675525188,0.0481145769590512,,
281,0.022108224,4.90411365032196,0.050044225063175,,
282,0.0222618248,4.90411365032196,0.0481145769590512,,
283,0.0224154256,5.02873675525188,0.050044225063175,,
284,0.0225690264,4.90411365032196,0.0510090491152368,,
285,0.0227226272,5.02873675525188,0.0481145769590512,,
286,0.022876228,5.02873675525188,0.0490794010111131,,
287,0.0230298288,4.90411365032196,0.0510090491152368,,
288,0.0231834296,5.02873675525188,0.050044225063175,,
289,0.0233370304,4.90411365032196,0.050044225063175,,
290,0.0234906312,4.77949054539204,0.0510090491152368,,
291,0.023644232,5.02873675525188,0.050044225063175,,
292,0.0237978328,4.90411365032196,0.050044225063175,,
293,0.0239514336,4.90411365032196,0.0510090491152368,,
294,0.0241050344,4.90411365032196,0.0490794010111131,,
295,0.0242586352,5.02873675525188,0.0510090491152368,,
296,0.024412236,5.02873675525188,0.0510090491152368,,
297,0.0245658368,5.02873675525188,0.050044225063175,,
298,0.0247194376,5.02873675525188,0.0519738731672987,,
299,0.0248730384,4.90411365032196,0.0519738731672987,,
300,0.0250266392,5.02873675525188,0.0510090491152368,,
301,0.02518024,4.90411365032196,0.0510090491152368,,
302,0.0253338408,4.90411365032196,0.050044225063175,,
303,0.0254874416,5.02873675525188,0.0510090491152368,,
304,0.0256410424,5.02873675525188,0.0510090491152368,,
305,0.0257946432,4.90411365032196,0.0510090491152368,,
306,0.025948244,4.77949054539204,0.0510090491152368,,
307,0.0261018448,4.90411365032196,0.0510090491152368,,
308,0.0262554456,4.90411365032196,0.0510090491152368,,
309,0.0264090464,5.02873675525188,0.050044225063175,,
310,0.0265626472,4.90411365032196,0.0510090491152368,,
311,0.026716248,4.90411365032196,0.0529386972193606,,
312,0.0268698488,5.02873675525188,0.0519738731672987,,
313,0.0270234496,5.02873675525188,0.0519738731672987,,
314,0.0271770504,4.90411365032196,0.0519738731672987,,
315,0.0273306512,4.90411365032196,0.0510090491152368,,
316,0.027484252,5.02873675525188,0.0510090491152368,,
317,0.0276378528,5.02873675525188,0.0510090491152368,,
318,0.0277914536,4.90411365032196,0.0510090491152368,,
319,0.0279450544,4.77949054539204,0.050044225063175,,
320,0.0280986552,4.90411365032196,0.0510090491152368,,
321,0.028252256,5.15335986018181,0.0519738731672987,,
322,0.0284058568,5.02873675525188,0.0519738731672987,,
323,0.0285594576,5.02873675525188,0.0510090491152368,,
324,0.0287130584,5.02873675525188,0.0519738731672987,,
325,0.0288666592,5.02873675525188,0.0529386972193606,,
326,0.02902026,5.02873675525188,0.0519738731672987,,
327,0.0291738608,4.90411365032196,0.0529386972193606,,
328,0.0293274616,5.02873675525188,0.0519738731672987,,
329,0.0294810624,4.90411365032196,0.0519738731672987,,
330,0.0296346632,5.02873675525188,0.0529386972193606,,
331,0.029788264,4.90411365032196,0.0519738731672987,,
332,0.0299418648,4.77949054539204,0.0519738731672987,,
333,0.0300954656,5.02873675525188,0.0529386972193606,,
334,0.0302490664,4.90411365032196,0.0529386972193606,,
335,0.0304026672,5.02873675525188,0.0519738731672987,,
336,0.030556268,4.77949054539204,0.0529386972193606,,
337,0.0307098688,4.90411365032196,0.0539035212714225,,
338,0.0308634696,5.02873675525188,0.0539035212714225,,
339,0.0310170704,5.02873675525188,0.0539035212714225,,
340,0.0311706712,5.02873675525188,0.0529386972193606,,
341,0.031324272,5.02873675525188,0.0539035212714225,,
342,0.0314778728,4.90411365032196,0.0529386972193606,,
343,0.0316314736,4.90411365032196,0.0539035212714225,,
344,0.0317850744,4.90411365032196,0.0529386972193606,,
345,0.0319386752,4.90411365032196,0.0539035212714225,,
346,0.032092276,5.02873675525188,0.0539035212714225,,
347,0.0322458768,5.02873675525188,0.0529386972193606,,
348,0.0323994776,4.90411365032196,0.0529386972193606,,
349,0.0325530784,4.90411365032196,0.0529386972193606,,
350,0.0327066792,4.90411365032196,0.0529386972193606,,
351,0.03286028,4.90411365032196,0.0529386972193606,,
352,0.0330138808,4.77949054539204,0.0519738731672987,,
353,0.0331674816,5.02873675525188,0.0529386972193606,,
354,0.0333210824,4.90411365032196,0.0529386972193606,,
355,0.0334746832,4.90411365032196,0.0548683453234844,,
356,0.033628284,4.90411365032196,0.0539035212714225,,
357,0.0337818848,5.02873675525188,0.0519738731672987,,
358,0.0339354856,4.90411365032196,0.0529386972193606,,
359,0.0340890864,5.02873675525188,0.0529386972193606,,
360,0.0342426872,5.02873675525188,0.0539035212714225,,
361,0.034396288,4.90411365032196,0.0548683453234844,,
362,0.0345498888,4.90411365032196,0.0519738731672987,,
363,0.0347034896,4.90411365032196,0.0529386972193606,,
364,0.0348570904,4.90411365032196,0.0539035212714225,,
365,0.0350106912,5.02873675525188,0.0539035212714225,,
366,0.035164292,5.02873675525188,0.0539035212714225,,
367,0.0353178928,4.90411365032196,0.0539035212714225,,
368,0.0354714936,4.90411365032196,0.0548683453234844,,
369,0.0356250944,5.02873675525188,0.0529386972193606,,
370,0.0357786952,5.02873675525188,0.0539035212714225,,
371,0.035932296,5.02873675525188,0.0539035212714225,,
372,0.0360858968,5.15335986018181,0.0529386972193606,,
373,0.0362394976,5.02873675525188,0.0539035212714225,,
374,0.0363930984,4.90411365032196,0.0539035212714225,,
375,0.0365466992,5.02873675525188,0.0539035212714225,,
376,0.0367003,5.02873675525188,0.0529386972193606,,
377,0.0368539008,5.02873675525188,0.0548683453234844,,
378,0.0370075016,5.02873675525188,0.0548683453234844,,
379,0.0371611024,5.02873675525188,0.0539035212714225,,
380,0.0373147032,5.02873675525188,0.0539035212714225,,
381,0.037468304,4.90411365032196,0.0548683453234844,,
382,0.0376219048,4.90411365032196,0.0548683453234844,,
383,0.0377755056,4.90411365032196,0.0529386972193606,,
384,0.0379291064,5.02873675525188,0.0539035212714225,,
385,0.0380827072,4.90411365032196,0.0548683453234844,,
386,0.038236308,5.02873675525188,0.0539035212714225,,
387,0.0383899088,4.90411365032196,0.0529386972193606,,
388,0.0385435096,5.02873675525188,0.0539035212714225,,
389,0.0386971104,4.90411365032196,0.0539035212714225,,
390,0.0388507112,5.02873675525188,0.0539035212714225,,
391,0.039004312,4.90411365032196,0.0548683453234844,,
392,0.0391579128,5.15335986018181,0.0548683453234844,,
393,0.0393115136,4.90411365032196,0.0558331693755463,,
394,0.0394651144,5.02873675525188,0.0539035212714225,,
395,0.0396187152,4.90411365032196,0.0548683453234844,,
396,0.039772316,4.90411365032196,0.0539035212714225,,
397,0.0399259168,5.15335986018181,0.0548683453234844,,
398,0.0400795176,5.02873675525188,0.0519738731672987,,
399,0.0402331184,4.90411365032196,0.0539035212714225,,
400,0.0403867192,5.02873675525188,0.0548683453234844,,
401,0.04054032,4.77949054539204,0.0548683453234844,,
402,0.0406939208,4.90411365032196,0.0558331693755463,,
403,0.0408475216,4.90411365032196,0.0558331693755463,,
404,0.0410011224,5.02873675525188,0.0558331693755463,,
405,0.0411547232,4.90411365032196,0.0539035212714225,,
406,0.041308324,4.90411365032196,0.0548683453234844,,
407,0.0414619248,4.90411365032196,0.0539035212714225,,
408,0.0416155256,5.15335986018181,0.0558331693755463,,
409,0.0417691264,4.90411365032196,0.0539035212714225,,
410,0.0419227272,4.90411365032196,0.0548683453234844,,
411,0.042076328,5.02873675525188,0.0539035212714225,,
412,0.0422299288,4.90411365032196,0.0539035212714225,,
413,0.0423835296,4.90411365032196,0.0548683453234844,,
414,0.0425371304,5.02873675525188,0.0548683453234844,,
415,0.0426907312,4.90411365032196,0.0548683453234844,,
416,0.042844332,4.90411365032196,0.0558331693755463,,
417,0.0429979328,5.02873675525188,0.0558331693755463,,
418,0.0431515336,5.02873675525188,0.0548683453234844,,
419,0.0433051344,4.90411365032196,0.0548683453234844,,
420,0.0434587352,4.90411365032196,0.0548683453234844,,
421,0.043612336,4.90411365032196,0.0548683453234844,,
422,0.0437659368,4.90411365032196,0.0548683453234844,,
423,0.0439195376,5.02873675525188,0.0558331693755463,,
424,0.0440731384,4.77949054539204,0.0539035212714225,,
425,0.0442267392,4.90411365032196,0.0548683453234844,,
426,0.04438034,4.90411365032196,0.0558331693755463,,
427,0.0445339408,5.02873675525188,0.0539035212714225,,
428,0.0446875416,5.02873675525188,0.0548683453234844,,
429,0.0448411424,5.02873675525188,0.0567979934276082,,
430,0.0449947432,4.77949054539204,0.0539035212714225,,
431,0.045148344,5.02873675525188,0.0548683453234844,,
432,0.0453019448,5.02873675525188,0.0558331693755463,,
433,0.0454555456,5.02873675525188,0.0558331693755463,,
434,0.0456091464,4.90411365032196,0.0548683453234844,,
435,0.0457627472,4.90411365032196,0.0558331693755463,,
436,0.045916348,4.90411365032196,0.0558331693755463,,
437,0.0460699488,4.90411365032196,0.0558331693755463,,
438,0.0462235496,5.02873675525188,0.0558331693755463,,
439,0.0463771504,4.90411365032196,0.0567979934276082,,
440,0.0465307512,5.02873675525188,0.0548683453234844,,
441,0.046684352,5.15335986018181,0.0548683453234844,,
442,0.0468379528,5.02873675525188,0.0548683453234844,,
443,0.0469915536,5.02873675525188,0.0539035212714225,,
444,0.0471451544,5.02873675525188,0.0548683453234844,,
445,0.0472987552,4.90411365032196,0.0558331693755463,,
446,0.047452356,4.90411365032196,0.0548683453234844,,
447,0.0476059568,5.02873675525188,0.0567979934276082,,
448,0.0477595576,5.02873675525188,0.0558331693755463,,
449,0.0479131584,4.90411365032196,0.0558331693755463,,
450,0.0480667592,5.02873675525188,0.0567979934276082,,
451,0.04822036,5.02873675525188,0.0567979934276082,,
452,0.0483739608,4.90411365032196,0.0558331693755463,,
453,0.0485275616,4.90411365032196,0.0558331693755463,,
454,0.0486811624,5.02873675525188,0.0558331693755463,,
455,0.0488347632,4.90411365032196,0.0567979934276082,,
456,0.048988364,4.90411365032196,0.0567979934276082,,
457,0.0491419648,5.02873675525188,0.0558331693755463,,
458,0.0492955656,4.77949054539204,0.0548683453234844,,
